,order_id,tracking_number,date_creation,date_shipping,shipper,history,Shipping_Status,Expected_Arrival,Arrival_Status
133,33905382,2014411431,2023-10-20,2023-10-20,DHL,"[('2023-10-20', 'Shipment picked up'), ('2023-10-20', 'Processed at belfast-united kingdom'), ('2023-10-20', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-20', 'Processed at dublin-ireland, republic of'), ('2023-10-20', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-21', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-21', 'Processed at leipzig-germany'), ('2023-10-21', 'Scheduled to depart on the next planned movement'), ('2023-10-22', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-23', 'Arrived at dhl delivery facility  hamburg-germany'), ('2023-10-23', 'Shipment is out with courier for delivery'), ('2023-10-23', 'Delivered')]",Shipped On Time,2023-10-24,On Time
134,33912288,1Z0438R96895487633,2023-10-20,2023-10-20,UPS,"[('2023-10-20', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-20', 'Collection scan '), ('2023-10-20', 'Origin scan'), ('2023-10-20', 'Departed from facility'), ('2023-10-20', 'Arrived at facility'), ('2023-10-20', 'Departed from facility'), ('2023-10-21', 'Arrived at facility'), ('2023-10-23', 'Processing at ups facility'), ('2023-10-23', 'Out for delivery today'), ('2023-10-23', 'Delivered ')]",Shipped On Time,2023-10-25,On Time
135,33917510,2108144776,2023-10-20,2023-10-23,DHL,"[('2023-10-23', 'Shipment picked up'), ('2023-10-23', 'Processed at belfast-united kingdom'), ('2023-10-23', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-23', 'Processed at dublin-ireland, republic of'), ('2023-10-23', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-24', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-24', 'Processed at leipzig-germany'), ('2023-10-24', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-24', 'Processed at venice-italy'), ('2023-10-24', 'Shipment has departed from a dhl facility venice-italy'), ('2023-10-24', 'Arrived at dhl delivery facility  treviso-italy'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Further consignee information needed'), ('2023-10-24', 'Shipment is on hold'), ('2023-10-24', 'Shipment is scheduled for delivery'), ('2023-10-25', 'Shipment is out with courier for delivery'), ('2023-10-25', 'Delivered')]",Shipped On Time,2023-10-25,On Time
136,33919144,2664811833,2023-10-20,2023-10-23,DHL,"[('2023-11-07', 'Shipment picked up'), ('2023-11-07', 'Processed at belfast-united kingdom'), ('2023-11-07', 'Shipment is in transit to destination'), ('2023-11-07', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-11-07', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-11-07', 'Processed at east midlands-united kingdom'), ('2023-11-08', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-11-08', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-11-08', 'Processed at vitoria-spain'), ('2023-11-08', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-11-08', 'Arrived at dhl delivery facility  vitoria-spain'), ('2023-11-08', 'Shipment is out with courier for delivery'), ('2023-11-08', 'Delivered')]",Shipped On Time,2023-10-25,Late
137,33919162,2988997535,2023-10-20,2023-10-23,DHL,"[('2023-10-23', 'Shipment picked up'), ('2023-10-23', 'Processed at belfast-united kingdom'), ('2023-10-23', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-23', 'Processed at dublin-ireland, republic of'), ('2023-10-23', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-24', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-24', 'Processed at leipzig-germany'), ('2023-10-24', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-24', 'Arrived at dhl sort facility  nantes-france'), ('2023-10-24', 'Processed at nantes-france'), ('2023-10-24', 'Shipment has departed from a dhl facility nantes-france'), ('2023-10-24', 'Arrived at dhl delivery facility  nantes-france'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Delivered')]",Shipped On Time,2023-10-25,On Time
138,33922033,2108137780,2023-10-20,2023-10-23,DHL,"[('2023-10-23', 'Shipment picked up'), ('2023-10-23', 'Processed at belfast-united kingdom'), ('2023-10-23', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-23', 'Shipment is in transit to destination'), ('2023-10-23', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-23', 'Processed at east midlands-united kingdom'), ('2023-10-24', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-24', 'Arrived at dhl sort facility  paris-france'), ('2023-10-24', 'Processed at paris-france'), ('2023-10-24', 'Shipment has departed from a dhl facility paris-france'), ('2023-10-24', 'Arrived at dhl delivery facility  orly-france'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Delivered')]",Shipped On Time,2023-10-25,On Time
139,33929901,7773579586,2023-10-21,2023-10-23,DHL,"[('2023-10-23', 'Shipment picked up'), ('2023-10-23', 'Processed at belfast-united kingdom'), ('2023-10-23', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-23', 'Shipment is in transit to destination'), ('2023-10-24', 'Processed at east midlands-united kingdom'), ('2023-10-24', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-24', 'Arrived at dhl sort facility  madrid-spain'), ('2023-10-24', 'Processed at madrid-spain'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Awaiting collection by the consignee'), ('2023-10-25', 'Delivered')]",Shipped On Time,2023-10-25,On Time
140,33930015,7773580511,2023-10-21,2023-10-23,DHL,"[('2023-10-23', 'Shipment picked up'), ('2023-10-23', 'Processed at belfast-united kingdom'), ('2023-10-23', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-23', 'Shipment is in transit to destination'), ('2023-10-23', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-23', 'Processed at east midlands-united kingdom'), ('2023-10-24', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-24', 'Arrived at dhl sort facility  paris-france'), ('2023-10-24', 'Processed at paris-france'), ('2023-10-24', 'Shipment has departed from a dhl facility paris-france'), ('2023-10-24', 'Arrived at dhl delivery facility  paris-france'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Delivered')]",Shipped On Time,2023-10-25,On Time
141,33933332,2988999123,2023-10-21,2023-10-23,DHL,"[('2023-10-23', 'Shipment picked up'), ('2023-10-23', 'Processed at belfast-united kingdom'), ('2023-10-23', 'Shipment is in transit to destination'), ('2023-10-23', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-24', 'Processed at east midlands-united kingdom'), ('2023-10-24', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-24', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-24', 'Processed at vitoria-spain'), ('2023-10-24', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-24', 'Arrived at dhl sort facility  sevilla-spain'), ('2023-10-24', 'Arrived at dhl delivery facility  sevilla-spain'), ('2023-10-24', 'Shipment is out with courier for delivery')]",Shipped On Time,2023-10-25,On Time
142,33934904,1Z0438R96897077859,2023-10-21,2023-10-23,UPS,"[('2023-10-23', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-23', 'Collection scan '), ('2023-10-24', 'Origin scan'), ('2023-10-24', 'Departed from facility'), ('2023-10-24', 'Arrived at facility'), ('2023-10-24', 'Out for delivery'), ('2023-10-24', 'Delivered ')]",Shipped On Time,2023-10-25,On Time
143,33939584,7773593273,2023-10-21,2023-10-23,DHL,"[('2023-10-23', 'Shipment picked up'), ('2023-10-23', 'Processed at belfast-united kingdom'), ('2023-10-23', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-23', 'Shipment is in transit to destination'), ('2023-10-24', 'Processed at east midlands-united kingdom'), ('2023-10-24', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-24', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-24', 'Processed at vitoria-spain'), ('2023-10-24', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-24', 'Arrived at dhl sort facility  sevilla-spain'), ('2023-10-24', 'Shipment has departed from a dhl facility sevilla-spain'), ('2023-10-24', 'Arrived at dhl delivery facility  malaga-spain'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Delivered')]",Shipped On Time,2023-10-25,On Time
144,33945792,1Z0438R96894665979,2023-10-21,2023-10-23,UPS,"[('2023-10-23', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-23', 'Collection scan '), ('2023-10-24', 'Origin scan'), ('2023-10-24', 'Departed from facility'), ('2023-10-24', 'Arrived at facility'), ('2023-10-24', 'Processing at ups facility'), ('2023-10-24', 'Out for delivery today'), ('2023-10-24', 'Delivered ')]",Shipped On Time,2023-10-25,On Time
145,33947558,2989008120,2023-10-21,2023-10-23,DHL,"[('2023-10-23', 'Shipment picked up'), ('2023-10-23', 'Processed at belfast-united kingdom'), ('2023-10-23', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-23', 'Shipment is in transit to destination'), ('2023-10-23', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-23', 'Processed at east midlands-united kingdom'), ('2023-10-24', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-24', 'Arrived at dhl sort facility  paris-france'), ('2023-10-24', 'Processed at paris-france'), ('2023-10-24', 'Shipment has departed from a dhl facility paris-france'), ('2023-10-24', 'Arrived at dhl delivery facility  orleans-france'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Awaiting collection by the consignee'), ('2023-10-24', 'Delivered')]",Shipped On Time,2023-10-25,On Time
146,33949460,2108138701,2023-10-21,2023-10-23,DHL,"[('2023-10-23', 'Shipment picked up'), ('2023-10-23', 'Processed at belfast-united kingdom'), ('2023-10-23', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-23', 'Shipment is in transit to destination'), ('2023-10-23', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-23', 'Processed at east midlands-united kingdom'), ('2023-10-24', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-24', 'Arrived at dhl sort facility  paris-france'), ('2023-10-24', 'Processed at paris-france'), ('2023-10-24', 'Shipment has departed from a dhl facility paris-france'), ('2023-10-24', 'Arrived at dhl delivery facility  paris-france'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Delivery attempted but no response at consignee address'), ('2023-10-24', 'Awaiting collection by the consignee'), ('2023-10-24', 'Delivered')]",Shipped On Time,2023-10-25,On Time
147,33950793,2989007254,2023-10-21,2023-10-23,DHL,"[('2023-10-23', 'Shipment picked up'), ('2023-10-23', 'Processed at belfast-united kingdom'), ('2023-10-23', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-23', 'Processed at dublin-ireland, republic of'), ('2023-10-23', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-24', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-24', 'Processed at leipzig-germany'), ('2023-10-24', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-24', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-24', 'Shipment is in transit to destination'), ('2023-10-24', 'Arrived at dhl sort facility  oporto-portugal'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Delivered')]",Shipped On Time,2023-10-25,On Time
148,33953942,2108139924,2023-10-22,2023-10-23,DHL,"[('2023-10-23', 'Shipment picked up'), ('2023-10-23', 'Processed at belfast-united kingdom'), ('2023-10-23', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-23', 'Processed at dublin-ireland, republic of'), ('2023-10-23', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-24', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-24', 'Processed at leipzig-germany'), ('2023-10-24', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-24', 'Arrived at dhl sort facility  lyon-france'), ('2023-10-24', 'Processed at lyon-france'), ('2023-10-24', 'Shipment has departed from a dhl facility lyon-france'), ('2023-10-24', 'Arrived at dhl delivery facility  lyon-france'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Delivered')]",Shipped On Time,2023-10-25,On Time
149,33955346,7773591044,2023-10-22,2023-10-23,DHL,"[('2023-10-23', 'Shipment picked up'), ('2023-10-23', 'Processed at belfast-united kingdom'), ('2023-10-23', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-23', 'Shipment is in transit to destination'), ('2023-10-23', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-23', 'Processed at east midlands-united kingdom'), ('2023-10-24', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-24', 'Arrived at dhl sort facility  paris-france'), ('2023-10-24', 'Processed at paris-france'), ('2023-10-24', 'Shipment has departed from a dhl facility paris-france'), ('2023-10-24', 'Arrived at dhl delivery facility  paris-france'), ('2023-10-24', 'Shipment is out with courier for delivery'), ('2023-10-24', 'Delivered')]",Shipped On Time,2023-10-25,On Time
150,33778013,7796576944,2023-10-16,2023-10-16,DHL,"[('2023-10-16', 'Shipment picked up'), ('2023-10-16', 'Processed at belfast-united kingdom'), ('2023-10-16', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-16', 'Processed at dublin-ireland, republic of'), ('2023-10-16', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-17', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-17', 'Processed at leipzig-germany'), ('2023-10-17', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-17', 'Arrived at dhl sort facility  nantes-france'), ('2023-10-17', 'Processed at nantes-france'), ('2023-10-17', 'Shipment has departed from a dhl facility nantes-france'), ('2023-10-17', 'Arrived at dhl delivery facility  nantes-france'), ('2023-10-17', 'Shipment is scheduled for delivery'), ('2023-10-18', 'Shipment is out with courier for delivery'), ('2023-10-18', 'Delivered'), ('2023-10-18', 'Awaiting collection by the consignee')]",Shipped On Time,2023-10-18,Not Arrived
151,33779231,6813412723,2023-10-16,2023-10-16,DHL,"[('2023-10-16', 'Shipment picked up'), ('2023-10-16', 'Processed at belfast-united kingdom'), ('2023-10-16', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-16', 'Processed at dublin-ireland, republic of'), ('2023-10-16', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-17', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-17', 'Processed at leipzig-germany'), ('2023-10-17', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-17', 'Processed at lyon-france'), ('2023-10-17', 'Shipment has departed from a dhl facility lyon-france'), ('2023-10-17', 'Arrived at dhl sort facility  lyon-france'), ('2023-10-17', 'Shipment is out with courier for delivery'), ('2023-10-17', 'Delivered')]",Shipped On Time,2023-10-18,On Time
152,33779234,2140556611,2023-10-16,2023-10-16,DHL,"[('2023-10-16', 'Shipment picked up'), ('2023-10-16', 'Processed at belfast-united kingdom'), ('2023-10-16', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-16', 'Shipment is in transit to destination'), ('2023-10-16', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-17', 'Processed at east midlands-united kingdom'), ('2023-10-17', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-17', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-17', 'Processed at vitoria-spain'), ('2023-10-17', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-17', 'Shipment is out with courier for delivery'), ('2023-10-17', 'Delivered')]",Shipped On Time,2023-10-18,On Time
153,33780909,1Z0438R96898453691,2023-10-16,2023-10-16,UPS,"[('2023-10-16', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-16', 'Collection scan '), ('2023-10-16', 'Origin scan'), ('2023-10-16', 'Departed from facility'), ('2023-10-16', 'Arrived at facility'), ('2023-10-17', 'Departed from facility'), ('2023-10-17', 'Arrived at facility'), ('2023-10-17', 'Processing at ups facility'), ('2023-10-17', 'Out for delivery today'), ('2023-10-17', 'Delivered ')]",Shipped On Time,2023-10-18,On Time
154,33781107,8370060624,2023-10-16,2023-10-16,DHL,"[('2023-10-16', 'Shipment picked up'), ('2023-10-16', 'Processed at belfast-united kingdom'), ('2023-10-16', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-16', 'Shipment is in transit to destination'), ('2023-10-16', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-17', 'Processed at east midlands-united kingdom'), ('2023-10-17', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-17', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-17', 'Processed at vitoria-spain'), ('2023-10-17', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-17', 'Arrived at dhl sort facility  valencia-spain'), ('2023-10-17', 'Shipment is out with courier for delivery'), ('2023-10-17', 'Delivered')]",Shipped On Time,2023-10-18,On Time
155,33782964,7008303120,2023-10-16,2023-10-16,DHL,"[('2023-10-16', 'Shipment picked up'), ('2023-10-16', 'Processed at belfast-united kingdom'), ('2023-10-16', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-16', 'Shipment is in transit to destination'), ('2023-10-16', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-17', 'Processed at east midlands-united kingdom'), ('2023-10-17', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-17', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-17', 'Processed at vitoria-spain'), ('2023-10-17', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-17', 'Arrived at dhl sort facility  sevilla-spain'), ('2023-10-17', 'Processed at sevilla-spain'), ('2023-10-17', 'Shipment has departed from a dhl facility sevilla-spain'), ('2023-10-17', 'Arrived at dhl delivery facility  sevilla-spain'), ('2023-10-17', 'Shipment is out with courier for delivery'), ('2023-10-17', 'Delivered')]",Shipped On Time,2023-10-18,On Time
156,33783666,7008301355,2023-10-16,2023-10-16,DHL,"[('2023-10-16', 'Shipment picked up'), ('2023-10-16', 'Processed at belfast-united kingdom'), ('2023-10-16', 'Shipment is in transit to destination'), ('2023-10-16', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-16', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-16', 'Shipment is in transit to destination'), ('2023-10-17', 'Arrived at dhl sort facility  brussels-belgium'), ('2023-10-17', 'Processed at brussels-belgium'), ('2023-10-17', 'Shipment has departed from a dhl facility brussels-belgium'), ('2023-10-17', 'Arrived at dhl sort facility  marseille-france'), ('2023-10-17', 'Processed at marseille-france'), ('2023-10-17', 'Shipment has departed from a dhl facility marseille-france'), ('2023-10-17', 'Arrived at dhl delivery facility  marseille-france'), ('2023-10-17', 'Shipment is out with courier for delivery'), ('2023-10-17', 'Delivered')]",Shipped On Time,2023-10-18,On Time
157,33784172,8370083083,2023-10-16,2023-10-16,DHL,"[('2023-10-16', 'Shipment picked up'), ('2023-10-16', 'Processed at belfast-united kingdom'), ('2023-10-16', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-16', 'Shipment is in transit to destination'), ('2023-10-16', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-16', 'Processed at east midlands-united kingdom'), ('2023-10-17', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-17', 'Arrived at dhl sort facility  paris-france'), ('2023-10-17', 'Processed at paris-france'), ('2023-10-17', 'Shipment has departed from a dhl facility paris-france'), ('2023-10-17', 'Arrived at dhl delivery facility  orly-france'), ('2023-10-17', 'Shipment is out with courier for delivery'), ('2023-10-17', 'Delivered')]",Shipped On Time,2023-10-18,On Time
158,33784895,1Z0438R96890346875,2023-10-16,2023-10-16,UPS,"[('2023-10-16', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-16', 'Collection scan '), ('2023-10-16', 'Origin scan'), ('2023-10-16', 'Departed from facility'), ('2023-10-16', 'Arrived at facility'), ('2023-10-17', 'Departed from facility'), ('2023-10-18', 'Arrived at facility'), ('2023-10-18', 'Processing at ups facility'), ('2023-10-18', 'Out for delivery today'), ('2023-10-18', 'Delivered ')]",Shipped On Time,2023-10-18,On Time
159,33785068,1Z0438R96893530268,2023-10-16,2023-10-16,UPS,"[('2023-10-16', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-16', 'Collection scan '), ('2023-10-16', 'Origin scan'), ('2023-10-16', 'Departed from facility'), ('2023-10-16', 'Arrived at facility'), ('2023-10-17', 'Departed from facility'), ('2023-10-17', 'Arrived at facility'), ('2023-10-17', 'Processing at ups facility'), ('2023-10-17', 'Out for delivery today'), ('2023-10-17', 'Customer was not available when ups attempted delivery. will deliver to a nearby ups access point™ for customer coll.'), ('2023-10-17', 'Delivered to ups access point™ '), ('2023-10-17', 'Ups access point™ possession '), ('2023-10-17', 'Delivered ')]",Shipped On Time,2023-10-18,On Time
160,33785534,1Z0438R96894074250,2023-10-16,2023-10-16,UPS,"[('2023-10-16', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-16', 'Collection scan '), ('2023-10-16', 'Origin scan'), ('2023-10-16', 'Departed from facility'), ('2023-10-16', 'Arrived at facility'), ('2023-10-17', 'Departed from facility'), ('2023-10-17', 'Arrived at facility'), ('2023-10-17', 'Out for delivery today'), ('2023-10-17', ""The apartment number is either missing or incorrect. this may delay delivery. we're attempting to update the address.""), ('2023-10-17', 'The delivery address is incomplete. your parcel will be returned to the sender.'), ('2023-10-17', 'Processing at ups facility'), ('2023-10-17', 'Departed from facility'), ('2023-10-17', 'Arrived at facility'), ('2023-10-18', 'Departed from facility'), ('2023-10-18', 'Arrived at facility'), ('2023-10-18', 'Processing at ups facility'), ('2023-10-18', 'Out for delivery today'), ('2023-10-18', 'Returned to sender ')]",Shipped On Time,2023-10-18,Not Arrived
161,33786275,4693642236,2023-10-16,2023-10-16,DHL,"[('2023-10-16', 'Shipment picked up'), ('2023-10-16', 'Processed at belfast-united kingdom'), ('2023-10-16', 'Shipment is in transit to destination'), ('2023-10-16', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-16', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-17', 'Processed at east midlands-united kingdom'), ('2023-10-17', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-17', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-17', 'Processed at vitoria-spain'), ('2023-10-17', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-17', 'Arrived at dhl sort facility  sevilla-spain'), ('2023-10-17', 'Processed at sevilla-spain'), ('2023-10-17', 'Shipment has departed from a dhl facility sevilla-spain'), ('2023-10-17', 'Arrived at dhl delivery facility  sevilla-spain'), ('2023-10-17', 'Shipment is out with courier for delivery'), ('2023-10-17', 'Delivery attempted but no response at consignee address'), ('2023-10-18', 'Arrived at dhl delivery facility  sevilla-spain'), ('2023-10-18', 'Shipment is out with courier for delivery'), ('2023-10-18', 'Delivered')]",Shipped On Time,2023-10-19,On Time
162,33789591,1899209373,2023-10-16,2023-10-17,DHL,"[('2023-10-17', 'Shipment picked up'), ('2023-10-17', 'Processed at belfast-united kingdom'), ('2023-10-17', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-17', 'Shipment is in transit to destination'), ('2023-10-17', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-18', 'Processed at east midlands-united kingdom'), ('2023-10-18', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-18', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-18', 'Processed at vitoria-spain'), ('2023-10-18', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-18', 'Shipment is out with courier for delivery'), ('2023-10-18', 'Further consignee information needed'), ('2023-10-18', 'Delivered')]",Shipped On Time,2023-10-19,On Time
163,33792433,9674671613,2023-10-16,2023-10-17,DHL,"[('2023-10-17', 'Shipment picked up'), ('2023-10-17', 'Processed at belfast-united kingdom'), ('2023-10-17', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-17', 'Processed at dublin-ireland, republic of'), ('2023-10-17', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-18', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-18', 'Processed at leipzig-germany'), ('2023-10-18', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-18', 'Arrived at dhl sort facility  nantes-france'), ('2023-10-18', 'Processed at nantes-france'), ('2023-10-18', 'Shipment has departed from a dhl facility nantes-france'), ('2023-10-18', 'Arrived at dhl delivery facility  nantes-france'), ('2023-10-18', 'Shipment is out with courier for delivery'), ('2023-10-18', 'Delivered')]",Shipped On Time,2023-10-19,On Time
164,33792769,1899211580,2023-10-16,2023-10-17,DHL,"[('2023-10-17', 'Shipment picked up'), ('2023-10-17', 'Processed at belfast-united kingdom'), ('2023-10-17', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-17', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-17', 'Processed at dublin-ireland, republic of'), ('2023-10-18', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-18', 'Processed at leipzig-germany'), ('2023-10-18', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-18', 'Arrived at dhl sort facility  nantes-france'), ('2023-10-18', 'Processed at nantes-france'), ('2023-10-18', 'Shipment has departed from a dhl facility nantes-france'), ('2023-10-18', 'Arrived at dhl delivery facility  nantes-france'), ('2023-10-18', 'Shipment is out with courier for delivery'), ('2023-10-18', 'Delivered')]",Shipped On Time,2023-10-19,On Time
165,33793206,1Z0438R96899571749,2023-10-16,2023-10-16,UPS,"[('2023-10-16', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-16', 'Collection scan '), ('2023-10-16', 'Origin scan'), ('2023-10-16', 'Departed from facility'), ('2023-10-16', 'Arrived at facility'), ('2023-10-17', 'Departed from facility'), ('2023-10-17', 'Arrived at facility'), ('2023-10-18', 'Departed from facility'), ('2023-10-18', 'Arrived at facility'), ('2023-10-18', 'Processing at ups facility'), ('2023-10-18', 'Out for delivery today'), ('2023-10-18', 'Delivered ')]",Shipped On Time,2023-10-19,On Time
166,33796322,1899214251,2023-10-16,2023-10-17,DHL,"[('2023-10-17', 'Shipment picked up'), ('2023-10-17', 'Processed at belfast-united kingdom'), ('2023-10-17', 'Shipment is in transit to destination'), ('2023-10-17', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-17', 'Shipment is in transit to destination'), ('2023-10-17', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-18', 'Arrived at dhl sort facility  brussels-belgium'), ('2023-10-18', 'Processed at brussels-belgium'), ('2023-10-18', 'Shipment has departed from a dhl facility brussels-belgium'), ('2023-10-18', 'Arrived at dhl sort facility  bordeaux-france'), ('2023-10-18', 'Processed at bordeaux-france'), ('2023-10-18', 'Shipment has departed from a dhl facility bordeaux-france'), ('2023-10-18', 'Arrived at dhl delivery facility  bordeaux-france'), ('2023-10-18', 'Shipment is on hold'), ('2023-10-19', 'Shipment is out with courier for delivery'), ('2023-10-19', 'Delivered')]",Shipped On Time,2023-10-19,On Time
